,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3492,30.61950747,-86.28313049,13:35:51.100000,2023-03-16,6.925586637069022,2.861715097702758,N,W
3493,30.61950151,-86.28312846,13:35:51.200000,2023-03-16,6.891987435982526,2.8543578058412806,N,W
3494,30.61949551,-86.28312643,13:35:51.300000,2023-03-16,6.87598311800669,2.857535431457855,N,W
3495,30.61948951,-86.28312439,13:35:51.400000,2023-03-16,6.930012816387139,2.8580484429118016,N,W
3496,30.6194835,-86.28312241,13:35:51.500000,2023-03-16,6.948400382030097,2.8649124834483057,N,W
3497,30.61947748,-86.28312037,13:35:51.600000,2023-03-16,6.925363807111725,2.8564467940457967,N,W
3498,30.6194715,-86.28311837,13:35:51.700000,2023-03-16,6.925520444604651,2.859280472539585,N,W
3499,30.61946546,-86.28311633,13:35:51.800000,2023-03-16,6.967255097531955,2.855898420476001,N,W
3500,30.61945946,-86.28311433,13:35:51.900000,2023-03-16,6.936997724818136,2.861345827022026,N,W
3501,30.61945342,-86.28311233,13:35:52,2023-03-16,6.9360637375878404,2.858982045892825,N,W
3502,30.61944738,-86.28311034,13:35:52.100000,2023-03-16,6.984662726909582,2.863926122691808,N,W
3503,30.61944135,-86.2831083,13:35:52.200000,2023-03-16,6.980936623340596,2.8583504875380257,N,W
3504,30.6194353,-86.2831063,13:35:52.300000,2023-03-16,6.967796779552343,2.862356557620638,N,W
3505,30.61942926,-86.2831043,13:35:52.400000,2023-03-16,6.996862168785734,2.8669652960912444,N,W
3506,30.61942319,-86.28310232,13:35:52.500000,2023-03-16,6.983825133340754,2.8645382200514633,N,W
3507,30.61941709,-86.2831003,13:35:52.600000,2023-03-16,7.034307202448938,2.860260742434744,N,W
3508,30.61941104,-86.28309824,13:35:52.700000,2023-03-16,7.034598967526508,2.8506414868070014,N,W
3509,30.61940495,-86.28309627,13:35:52.800000,2023-03-16,7.017536890769938,2.8660891493887455,N,W
3510,30.61939888,-86.28309423,13:35:52.900000,2023-03-16,7.008881843632763,2.860933600226958,N,W
3511,30.61939276,-86.28309223,13:35:53,2023-03-16,7.051553541390791,2.866335927096433,N,W
3512,30.61938666,-86.2830902,13:35:53.100000,2023-03-16,7.0540174011427705,2.8624831260864565,N,W
3513,30.61938056,-86.28308815,13:35:53.200000,2023-03-16,7.0611668605470586,2.8569913236017292,N,W
3514,30.61937443,-86.28308614,13:35:53.300000,2023-03-16,7.08485670372076,2.8603435075638792,N,W
3515,30.61936832,-86.28308409,13:35:53.400000,2023-03-16,7.059131908460204,2.861140836922973,N,W
3516,30.61936221,-86.28308206,13:35:53.500000,2023-03-16,7.054322919684709,2.8623053054105556,N,W
3517,30.61935603,-86.28308,13:35:53.600000,2023-03-16,7.115283140387317,2.862479134169014,N,W
3518,30.61934989,-86.28307798,13:35:53.700000,2023-03-16,7.1178045002346755,2.8620990747420594,N,W
3519,30.61934371,-86.28307591,13:35:53.800000,2023-03-16,7.135829235418824,2.8604769356687254,N,W
3520,30.61933757,-86.28307387,13:35:53.900000,2023-03-16,7.084276345656273,2.8612724135950396,N,W
3521,30.61933138,-86.2830718,13:35:54,2023-03-16,7.1349019832668334,2.8614059009901682,N,W
3522,30.61932518,-86.28306975,13:35:54.100000,2023-03-16,7.157146393894217,2.86236902989161,N,W
3523,30.619319,-86.28306767,13:35:54.200000,2023-03-16,7.158202795255385,2.858860358588974,N,W
3524,30.61931275,-86.28306561,13:35:54.300000,2023-03-16,7.179024519928387,2.8624313129250396,N,W
3525,30.61930654,-86.28306355,13:35:54.400000,2023-03-16,7.135829747795416,2.8626814213124065,N,W
3526,30.61930029,-86.28306149,13:35:54.500000,2023-03-16,7.205699585751546,2.8631168927529007,N,W
3527,30.61929402,-86.28305942,13:35:54.600000,2023-03-16,7.24850027904014,2.8601144903510245,N,W
3528,30.61928779,-86.28305735,13:35:54.700000,2023-03-16,7.2116838061612905,2.8597496073100492,N,W
3529,30.61928153,-86.28305532,13:35:54.800000,2023-03-16,7.224763403048227,2.867913705546681,N,W
3530,30.61927524,-86.28305325,13:35:54.900000,2023-03-16,7.280982116943909,2.8655906269882667,N,W
3531,30.61926896,-86.28305119,13:35:55,2023-03-16,7.233584191975649,2.8656941535149643,N,W
3532,30.61926266,-86.28304912,13:35:55.100000,2023-03-16,7.2560950015154155,2.865545218342494,N,W
3533,30.61925633,-86.28304706,13:35:55.200000,2023-03-16,7.284701490114746,2.8662974438094357,N,W
